Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,TotalSF,TotalBath,HasPool,HasGarage,HasFireplace,HasBasement,HouseAge,RemodAge,GarageAge,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_Other,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition2_Feedr,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,RoofMatl_Tar&Grv,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,Foundation_Stone,Heating_GasA,Heating_GasW,Heating_Other,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Functional_Maj1,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Other,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Other,MiscFeature_Shed,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_ConLD,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
271,4.442651256490317,9.280705634636746,8,5,2006,2006,0.6931471805599453,1.6094379124341003,1.3862943611198906,4,3,1.3862943611198906,1,0.6931471805599453,1.0986122886681098,0.6931471805599453,7.00033446027523,7.00033446027523,4,6.999422467507961,6.740519359606223,0.6931471805599453,7.570443252057374,0.0,0.6931471805599453,2,1,3,1.0986122886681098,4,2.1972245773362196,1,4,2006.0,3.0,1053.0,3,3,5.267858159063328,3.970291913552122,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.017966703493599,2.5,0.6931471805599453,1,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
272,4.30406509320417,10.574005615035713,7,7,1954,2005,0.6931471805599453,1.3862943611198906,1.3862943611198906,4,3,1.791759469228055,2,5.429345628954441,2.0794415416798357,6.970730078143525,4.584967478670572,7.234898420314831,5,7.218176838403408,0.6931471805599453,0.6931471805599453,7.218176838403408,1.0,0.6931471805599453,1,0,2,1.0986122886681098,3,1.791759469228055,2,3,1954.0,2.0,439.0,3,3,4.418840607796598,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.918992488165245,2.0,0.6931471805599453,1,1,1,54,3,54,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
273,4.532599493153256,9.372884301161463,8,7,1999,2007,5.857933154483459,1.6094379124341003,1.3862943611198906,4,3,1.0986122886681098,6,6.26530121273771,1.0986122886681098,0.6931471805599453,6.4457198193855785,7.050989447068045,5,7.060476365999801,7.010311867307229,0.6931471805599453,7.7279755421055585,0.0,0.6931471805599453,2,1,4,1.0986122886681098,4,2.302585092994046,1,4,1999.0,3.0,671.0,3,3,4.897839799950911,4.07753744390572,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.138272638530186,2.5,0.6931471805599453,1,1,1,11,3,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
274,4.394449154672439,9.169622538697624,6,6,1958,1988,5.220355825078324,1.3862943611198906,1.3862943611198906,3,3,1.0986122886681098,3,6.432940092739179,1.3862943611198906,6.432940092739179,0.6931471805599453,7.124478262493424,4,7.398174092970465,0.6931471805599453,0.6931471805599453,7.398174092970465,1.0,0.6931471805599453,2,0,3,1.0986122886681098,3,1.9459101490553132,1,4,1958.0,1.0,338.0,3,3,5.673323267171493,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.96311205897929,3.0,0.6931471805599453,1,1,1,51,21,51,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
275,4.343805421853684,9.025816391627028,5,7,1982,1982,0.6931471805599453,1.3862943611198906,1.3862943611198906,3,3,1.791759469228055,5,6.306275286948016,1.0986122886681098,0.6931471805599453,5.605802066295998,6.706862336602747,3,6.705639094860003,0.6931471805599453,0.6931471805599453,6.705639094860003,0.0,0.6931471805599453,1,0,2,1.0986122886681098,3,1.791759469228055,0,0,1982.0,1.0,264.0,3,3,5.135798437050262,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.398174092970465,1.0,0.6931471805599453,1,0,1,25,25,25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
276,4.02535169073515,8.890823576004383,7,7,1925,2007,0.6931471805599453,1.6094379124341003,1.6094379124341003,3,3,1.0986122886681098,1,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.860663671448287,6.860663671448287,4,6.859614903654202,6.393590753950631,0.6931471805599453,7.3453648404168685,0.0,0.6931471805599453,2,1,3,1.0986122886681098,5,1.791759469228055,0,0,1978.0,2.0,672.0,3,3,4.330733340286331,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.983606621708336,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.824445930877619,2.5,0.6931471805599453,1,0,1,84,2,31,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
277,4.867534450455582,9.126632622902697,7,5,2003,2003,0.6931471805599453,1.6094379124341003,1.3862943611198906,5,3,1.0986122886681098,1,0.6931471805599453,1.0986122886681098,0.6931471805599453,7.3537223303996315,7.3537223303996315,5,7.353081920515432,0.6931471805599453,0.6931471805599453,7.353081920515432,0.0,0.6931471805599453,2,0,3,1.0986122886681098,4,2.0794415416798357,0,0,2003.0,2.0,573.0,3,3,4.624972813284271,5.0238805208462765,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.045908742270779,2.0,0.6931471805599453,1,0,1,7,7,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
278,4.948759890378168,9.859483417038073,4,5,1951,1951,0.6931471805599453,1.3862943611198906,1.3862943611198906,3,3,1.0986122886681098,2,4.804021044733257,1.0986122886681098,0.6931471805599453,6.61472560020376,6.763884908562435,5,6.762729506931879,0.6931471805599453,0.6931471805599453,6.762729506931879,0.0,0.6931471805599453,1,0,2,1.0986122886681098,3,1.6094379124341003,0,0,1951.0,2.0,400.0,3,3,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.455298485683291,1.0,0.6931471805599453,1,0,1,59,59,59,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
279,4.68213122712422,9.57851889529833,9,5,2006,2007,5.75890177387728,1.791759469228055,1.3862943611198906,5,3,1.791759469228055,1,0.6931471805599453,1.0986122886681098,0.6931471805599453,7.660585461703256,7.660585461703256,5,7.660114319173928,0.6931471805599453,0.6931471805599453,7.660114319173928,0.0,0.6931471805599453,2,1,3,1.0986122886681098,5,2.1972245773362196,1,5,2007.0,3.0,732.0,3,3,4.836281906951478,4.605170185988092,0.6931471805599453,0.6931471805599453,4.969813299576001,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.353025845202325,2.5,0.6931471805599453,1,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
280,4.430816798843313,9.21094019204815,7,5,1977,1977,5.707110264748875,1.3862943611198906,1.3862943611198906,4,3,1.0986122886681098,4,5.976350909297934,1.0986122886681098,0.6931471805599453,6.646390514847729,7.057897937411856,5,7.053585727193677,6.7661917146603505,0.6931471805599453,7.612336837167746,0.0,0.6931471805599453,2,1,4,1.0986122886681098,3,2.1972245773362196,1,3,1977.0,2.0,505.0,3,3,5.66988092298052,4.77912349311153,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.065579427282092,2.5,0.6931471805599453,1,1,1,31,31,31,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
281,4.418840607796598,9.33149549353265,7,6,1989,1989,5.834810737062605,1.6094379124341003,1.3862943611198906,4,3,1.6094379124341003,6,6.0473721790462776,1.0986122886681098,0.6931471805599453,5.961005339623274,6.695798917058491,4,7.069874128458572,6.695798917058491,0.6931471805599453,7.592366128519796,0.0,0.6931471805599453,2,1,3,1.0986122886681098,4,2.0794415416798357,1,3,1989.0,2.0,575.0,3,3,0.6931471805599453,4.454347296253507,0.6931471805599453,5.288267030694535,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.933796874815411,2.5,0.6931471805599453,1,1,1,18,18,18,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
282,4.110873864173311,8.881975184248867,6,5,2006,2006,4.248495242049359,1.6094379124341003,1.3862943611198906,4,3,1.0986122886681098,6,6.810142450115136,1.0986122886681098,0.6931471805599453,5.883322388488279,7.142036574706803,4,7.141245122350491,0.6931471805599453,0.6931471805599453,7.141245122350491,0.0,0.6931471805599453,2,0,2,1.0986122886681098,4,1.791759469228055,0,0,2006.0,2.0,572.0,3,3,0.6931471805599453,4.804021044733257,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.83399634170946,2.0,0.6931471805599453,1,0,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
283,3.5553480614894135,8.529911963824013,7,5,2007,2008,5.123963979403259,1.6094379124341003,1.3862943611198906,4,3,1.0986122886681098,6,6.80903930604298,1.0986122886681098,0.6931471805599453,6.021023349349527,7.182352111885263,5,7.181591944611865,0.6931471805599453,0.6931471805599453,7.181591944611865,1.0,0.6931471805599453,2,0,2,1.0986122886681098,4,1.9459101490553132,1,4,2008.0,2.0,626.0,3,3,5.159055299214529,4.1588830833596715,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.874358824729881,3.0,0.6931471805599453,1,1,1,2,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
284,4.31748811353631,9.170871628065816,8,5,2008,2009,4.30406509320417,1.6094379124341003,1.3862943611198906,4,3,1.0986122886681098,1,0.6931471805599453,1.0986122886681098,0.6931471805599453,7.293017679772782,7.293017679772782,5,7.292337176173877,0.6931471805599453,0.6931471805599453,7.292337176173877,0.0,0.6931471805599453,2,0,3,1.0986122886681098,4,1.9459101490553132,1,4,2008.0,3.0,898.0,3,3,5.356586274672012,5.0238805208462765,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.98514393119862,2.0,0.6931471805599453,1,1,1,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
285,3.9318256327243257,8.98882050177807,6,5,1992,1992,0.6931471805599453,1.6094379124341003,1.3862943611198906,4,3,1.0986122886681098,6,6.068425588244111,1.0986122886681098,0.6931471805599453,7.044905117129371,7.3632795869630385,4,7.362645270417825,0.6931471805599453,0.6931471805599453,7.362645270417825,1.0,0.6931471805599453,2,0,2,1.0986122886681098,4,1.791759469228055,0,0,1992.0,2.0,529.0,3,3,0.6931471805599453,0.6931471805599453,3.9889840465642745,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,8.055475141757274,3.0,0.6931471805599453,1,0,1,15,15,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
286,3.58351893845611,8.355144739461839,7,5,2006,2007,0.6931471805599453,1.6094379124341003,1.3862943611198906,4,3,1.0986122886681098,1,0.6931471805599453,1.0986122886681098,0.6931471805599453,6.440946540632921,6.440946540632921,5,6.439350371100098,6.440946540632921,0.6931471805599453,7.1316985104669115,0.0,0.6931471805599453,2,1,2,1.0986122886681098,4,1.791759469228055,0,0,2006.0,2.0,528.0,3,3,0.6931471805599453,4.02535169073515,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,7.53689712956617,2.5,0.6931471805599453,1,0,1,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
